year_month,insei_indobert_raw,insei_indolem_raw,insei_mdeberta_raw,insei_gemini_raw,insei_indobert_norm,insei_indobert_smooth,insei_indobert_lagged,insei_indobert_final,insei_indolem_norm,insei_indolem_smooth,insei_indolem_lagged,insei_indolem_final,insei_mdeberta_norm,insei_mdeberta_smooth,insei_mdeberta_lagged,insei_mdeberta_final,insei_gemini_norm,insei_gemini_smooth,insei_gemini_lagged,insei_gemini_final,insei_indobert_lagged_raw,insei_indolem_lagged_raw,insei_mdeberta_lagged_raw,insei_gemini_lagged_raw,Rate,year_month_str,year_month_dt
2017-07,-0.07891171051219512,0.011875888292682907,-0.05058395870731705,0.04878048780487804,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.018023882711538486,0.26460788917307687,0.22202304034615386,0.23076923076923075,0.22,2017-07,2017-07-01
2017-08,-0.052705258879999994,0.018443847720000017,-0.05175810838,0.03999999999999998,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.09898365653703697,0.22911547661851853,0.14289158314814812,0.2962962962962963,-0.07,2017-08,2017-08-01
2017-09,0.044485636250000016,0.11516749195833337,0.09565710125000004,0.25,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,-0.07891171051219512,0.011875888292682907,-0.05058395870731705,0.04878048780487804,0.13,2017-09,2017-09-01
2017-10,-0.026432470142857156,0.0434178828857143,0.02615835744897954,0.08163265306122447,-0.4089704748986103,-0.1363234916328701,0.0,50.0,-0.6396964150601183,-0.21323213835337276,0.0,50.0,-0.345578875348756,-0.11519295844958533,0.0,50.0,-0.6712474982618075,-0.22374916608726916,0.0,50.0,-0.052705258879999994,0.018443847720000017,-0.05175810838,0.03999999999999998,0.01,2017-10,2017-10-01
2017-11,-0.12447851693877551,0.05361687459183673,-0.018198729020408172,0.163265306122449,-1.3992802163848332,-0.6027502304278145,0.0,50.0,-0.500887135340915,-0.38019451680034444,0.0,50.0,-0.6725082653214334,-0.33936238022339643,0.0,50.0,0.04421428135214677,-0.20901107230322025,0.0,50.0,0.044485636250000016,0.11516749195833337,0.09565710125000004,0.25,0.2,2017-11,2017-11-01
2017-12,0.04605694993939394,0.12293982487878788,0.10762584945454545,0.18181818181818182,0.7452938448684001,-0.35431894880501447,-0.1363234916328701,48.6367650836713,0.16272294232566478,-0.32595353602512284,-0.21323213835337276,47.86767861646627,0.4887738301087206,-0.17643777018715623,-0.11519295844958533,48.84807041550415,0.21002049046635704,-0.13900424214776788,-0.22374916608726916,47.76250833912731,-0.026432470142857156,0.0434178828857143,0.02615835744897954,0.08163265306122447,0.71,2017-12,2017-12-01
2018-01,0.04229583512857138,0.13468293150000005,0.15993447264285715,0.24285714285714285,0.6408231571164956,-0.004387738133312502,-0.6027502304278145,43.972497695721856,0.27006985381894577,-0.022698113065434827,-0.38019451680034444,46.19805483199656,0.908614739882373,0.24162676822322007,-0.33936238022339643,46.60637619776604,0.7673223543479062,0.34051904205547,-0.20901107230322025,47.909889276967796,-0.12447851693877551,0.05361687459183673,-0.018198729020408172,0.163265306122449,0.62,2018-01,2018-01-01
2018-02,-0.033255641641509376,0.0742413006226415,0.0516676838113207,0.11320754716981132,-0.39084201740842645,0.3317583281921565,-0.35431894880501447,46.456810511949854,-0.38121160030118084,0.017193731947809893,-0.32595353602512284,46.74046463974877,-0.18129369346917612,0.4053649588406392,-0.17643777018715623,48.23562229812844,-0.5700445481999094,0.1357660988714513,-0.13900424214776788,48.60995757852232,0.04605694993939394,0.12293982487878788,0.10762584945454545,0.18181818181818182,0.17,2018-02,2018-02-01
2018-03,0.016936136470588226,0.0676167097941176,0.0933380693382353,0.11764705882352941,0.32856596287280526,0.19284903419362487,-0.004387738133312502,49.956122618666875,-0.43500443938316163,-0.1820487286217989,-0.022698113065434827,49.77301886934565,0.25438173300053474,0.3272342598045772,0.24162676822322007,52.4162676822322,-0.4925975886739402,-0.09843992750864779,0.34051904205547,53.4051904205547,0.04229583512857138,0.13468293150000005,0.15993447264285715,0.24285714285714285,0.2,2018-03,2018-03-01
2018-04,0.12792032842424242,0.35032958773484846,0.21905299237878786,0.3939393939393939,1.6646782601047347,0.5341340685230379,0.3317583281921565,53.317583281921564,2.141413127400861,0.4417323625721728,0.017193731947809893,50.1719373194781,1.4348910886948203,0.5026597094087263,0.4053649588406392,54.053649588406394,1.9999693495200412,0.31244240421539726,0.1357660988714513,51.357660988714514,-0.033255641641509376,0.0742413006226415,0.0516676838113207,0.11320754716981132,0.1,2018-04,2018-04-01
2018-05,0.182630163765,0.337203921155,0.2825006497,0.4,1.9079559729159272,1.3004000652978223,0.19284903419362487,51.92849034193625,1.6792296552538395,1.1285461144238462,-0.1820487286217989,48.17951271378201,1.7326127335933559,1.1406285184295704,0.3272342598045772,53.272342598045775,1.7034446493715203,1.070272136739207,-0.09843992750864779,49.015600724913526,0.016936136470588226,0.0676167097941176,0.0933380693382353,0.11764705882352941,0.21,2018-05,2018-05-01
2018-06,0.007319382223684168,0.06248762146842107,0.08706471656578946,0.09210526315789472,-0.1451125574674054,1.1425072251844188,0.5341340685230379,55.34134068523038,-0.6301640623556422,1.0634929067663528,0.4417323625721728,54.41732362572173,-0.10388150266875235,1.0212074398731412,0.5026597094087263,55.026597094087265,-0.8256202064950066,0.9592645974655184,0.31244240421539726,53.124424042153976,0.12792032842424242,0.35032958773484846,0.21905299237878786,0.3939393939393939,0.59,2018-06,2018-06-01
2018-07,0.1446220431084337,0.2974907510361446,0.260025278,0.39759036144578314,1.3721111480260593,1.044984854491527,1.3004000652978223,63.00400065297822,1.2860196820919723,0.7783617583300565,1.1285461144238462,61.28546114423846,1.4170893176907011,1.0152735162051016,1.1406285184295704,61.406285184295704,1.5456165521796505,0.8078136650187213,1.070272136739207,60.70272136739207,0.182630163765,0.337203921155,0.2825006497,0.4,0.28,2018-07,2018-07-01
2018-08,0.1071380176712329,0.19639418930136984,0.17033114797260274,0.2876712328767123,0.8798586371781426,0.7022857425789321,1.1425072251844188,61.425072251844185,0.4150454635166711,0.3569670277510004,1.0634929067663528,60.63492906766353,0.5549976036504072,0.622735139557452,1.0212074398731412,60.21207439873141,0.6416037185759506,0.45386668808686476,0.9592645974655184,59.592645974655184,0.007319382223684168,0.06248762146842107,0.08706471656578946,0.09210526315789472,-0.05,2018-08,2018-08-01
2018-09,0.04087379620930237,0.19058426467325576,0.1398183967034884,0.29069767441860467,0.09552471516813628,0.7824981667907793,1.044984854491527,60.44984854491527,0.3528012284181707,0.6846221246756047,0.7783617583300565,57.78361758330057,0.2549856594110034,0.7423575269173707,1.0152735162051016,60.152735162051016,0.6387055678634151,0.9419752795396721,0.8078136650187213,58.07813665018721,0.1446220431084337,0.2974907510361446,0.260025278,0.39759036144578314,-0.18,2018-09,2018-09-01
2018-10,0.1665267393733333,0.20481455383999997,0.22196225056,0.2533333333333333,1.4719666010129622,0.8157833177864138,0.7022857425789321,57.02285742578932,0.46436889146945975,0.4107385278014339,0.3569670277510004,53.569670277510006,1.004099670222628,0.6046943110946795,0.622735139557452,56.227351395574516,0.3200904547116074,0.5334665803836577,0.45386668808686476,54.53866688086865,0.1071380176712329,0.19639418930136984,0.17033114797260274,0.2876712328767123,0.28,2018-10,2018-10-01
2018-11,-0.06064918982499998,0.03106212448750001,-0.04844634812499998,0.06250000000000003,-1.1083475139368193,0.15304793408142636,0.7824981667907793,57.82498166790779,-1.063242925235799,-0.08202426844938955,0.6846221246756047,56.846221246756045,-1.5051821731481492,-0.08203228117150596,0.7423575269173707,57.42357526917371,-1.2120944339937827,-0.08443280380625344,0.9419752795396721,59.41975279539672,0.04087379620930237,0.19058426467325576,0.1398183967034884,0.29069767441860467,0.27,2018-11,2018-11-01
2018-12,0.02993059874999998,0.13172641215000003,0.16343465668333337,0.14999999999999997,-0.0586685818784081,0.10165016839924494,0.8157833177864138,58.157833177864134,-0.1419584912792615,-0.24694417501520027,0.4107385278014339,54.10738527801434,0.4787244576450526,-0.007452681760156214,0.6046943110946795,56.0469431109468,-0.46671326935433277,-0.4529057495455027,0.5334665803836577,55.33466580383658,0.1665267393733333,0.20481455383999997,0.22196225056,0.2533333333333333,0.62,2018-12,2018-12-01
2019-01,-0.1577633495932203,-0.06889154068644071,-0.09660448796610172,0.0,-1.9912023077462015,-1.0527394678538096,0.15304793408142636,51.53047934081427,-1.79840766510017,-1.001203027205077,-0.08202426844938955,49.1797573155061,-1.802525062870267,-0.9429942594577878,-0.08203228117150596,49.17967718828494,-1.589296648799213,-1.089368117382443,-0.08443280380625344,49.155671961937465,-0.06064918982499998,0.03106212448750001,-0.04844634812499998,0.06250000000000003,0.32,2019-01,2019-01-01
2019-02,-0.15722456236666665,-0.07438825566166665,-0.10000829468333333,-0.06666666666666668,-1.7815521340577274,-1.2771410078941123,0.10165016839924494,51.01650168399245,-1.6749555386170052,-1.205107231665479,-0.24694417501520027,47.530558249848,-1.6645205252267685,-0.9961070434839941,-0.007452681760156214,49.925473182398434,-1.890913183981617,-1.3156410340450544,-0.4529057495455027,45.47094250454497,0.02993059874999998,0.13172641215000003,0.16343465668333337,0.14999999999999997,-0.08,2019-02,2019-02-01
2019-03,-0.10795384832291671,0.002218739281249993,-0.01272184035416668,0.0625,-1.2078280439558968,-1.6601941619199418,-1.0527394678538096,39.472605321461906,-0.9920788521084445,-1.4884806852752064,-1.001203027205077,39.987969727949235,-0.8813952041429572,-1.4494802640799975,-0.9429942594577878,40.57005740542212,-0.8772570328249716,-1.452488955201934,-1.089368117382443,39.10631882617557,-0.1577633495932203,-0.06889154068644071,-0.09660448796610172,0.0,0.11,2019-03,2019-03-01
2019-04,-0.052214449373134325,-0.005752700462686583,-0.02528643728358207,0.04477611940298509,-0.6275593261111092,-1.2056465013749111,-1.2771410078941123,37.22858992105888,-1.0126129916154973,-1.2265491274469824,-1.205107231665479,37.94892768334521,-0.9494766095872166,-1.165130779652314,-0.9961070434839941,40.03892956516006,-0.9702985812119955,-1.2461562660061947,-1.3156410340450544,36.84358965954946,-0.15722456236666665,-0.07438825566166665,-0.10000829468333333,-0.06666666666666668,0.44,2019-04,2019-04-01
2019-05,0.044947723069444445,0.14436252298611113,0.11368075793055554,0.25,0.35633679436278826,-0.4930168585680726,-1.6601941619199418,33.39805838080058,0.22813854877963827,-0.5921844316481012,-1.4884806852752064,35.115193147247936,0.24188589223942142,-0.5296619738302508,-1.4494802640799975,35.505197359200025,0.5758109493776808,-0.42391488821976214,-1.452488955201934,35.47511044798066,-0.10795384832291671,0.002218739281249993,-0.01272184035416668,0.0625,0.68,2019-05,2019-05-01
2019-06,-0.05925846636231891,-0.008709072927536199,0.01964484913043482,0.11594202898550726,-0.7063900611659168,-0.32587086430474593,-1.2056465013749111,37.94353498625089,-1.0247189678444812,-0.6030644702267801,-1.2265491274469824,37.734508725530176,-0.5693249570227936,-0.42563855812352963,-1.165130779652314,38.34869220347686,-0.44834474160809595,-0.2809441244808036,-1.2461562660061947,37.538437339938056,-0.052214449373134325,-0.005752700462686583,-0.02528643728358207,0.04477611940298509,0.55,2019-06,2019-06-01
2019-07,-0.06197097404819274,-0.019566120536144593,-0.03122510056626504,0.048192771084337366,-0.71428669002029,-0.3547799856078062,-0.4930168585680726,45.069831414319275,-1.0709897217654654,-0.6225233802767695,-0.5921844316481012,44.078155683518986,-0.9842921988050296,-0.43724375452946723,-0.5296619738302508,44.70338026169749,-0.9448334437374143,-0.2724557453226099,-0.42391488821976214,45.760851117802375,0.044947723069444445,0.14436252298611113,0.11368075793055554,0.25,0.31,2019-07,2019-07-01
2019-08,-0.011891927870503582,0.037575181588489215,0.030611245100719414,0.10071942446043167,-0.1800626319718876,-0.5335797943860315,-0.32587086430474593,46.741291356952544,-0.5760715795963068,-0.8905934230687511,-0.6030644702267801,43.9693552977322,-0.42476137033210976,-0.6594595087199776,-0.42563855812352963,45.74361441876471,-0.5202756246077057,-0.637817936651072,-0.2809441244808036,47.190558755191965,-0.05925846636231891,-0.008709072927536199,0.01964484913043482,0.11594202898550726,0.12,2019-08,2019-08-01
2019-09,-0.1138258354639175,-0.038951898190721645,-0.0398096939484536,0.09278350515463915,-1.2238063342953325,-0.7060518854291701,-0.3547799856078062,46.452200143921935,-1.176389162074174,-0.9411501544786486,-0.6225233802767695,43.7747661972323,-1.023238227591677,-0.8107639322429389,-0.43724375452946723,45.62756245470533,-0.5702266347759692,-0.6784452343736965,-0.2724557453226099,47.2754425467739,-0.06197097404819274,-0.019566120536144593,-0.03122510056626504,0.048192771084337366,-0.27,2019-09,2019-09-01
2019-10,-0.1411189746455696,-0.061934992841772174,-0.07446019827848105,0.0,-1.4350765455716263,-0.9463151706129489,-0.5335797943860315,44.664202056139686,-1.3067416155630451,-1.019734119077842,-0.8905934230687511,41.09406576931249,-1.2756348712080017,-0.9078781563772628,-0.6594595087199776,43.40540491280022,-1.259474667903982,-0.7833256424292191,-0.637817936651072,43.62182063348928,-0.011891927870503582,0.037575181588489215,0.030611245100719414,0.10071942446043167,0.02,2019-10,2019-10-01
2019-11,-0.06138079450877193,0.04112403978947374,0.05550885726315788,0.08771929824561403,-0.5873914511327322,-1.0820914436665636,-0.7060518854291701,42.9394811457083,-0.4389751088204881,-0.9740352954859025,-0.9411501544786486,40.58849845521351,-0.11495521668047284,-0.8046094384933838,-0.8107639322429389,41.89236067757061,-0.5489007339134485,-0.7928673455311332,-0.6784452343736965,43.215547656263034,-0.1138258354639175,-0.038951898190721645,-0.0398096939484536,0.09278350515463915,0.14,2019-11,2019-11-01
2019-12,-0.012289133904761884,0.1011617354452381,0.09666360523809522,0.07142857142857142,-0.06677311028485033,-0.6964137023297363,-0.9463151706129489,40.53684829387051,0.06741522770378644,-0.5594338322265823,-1.019734119077842,39.80265880922158,0.25396601681914616,-0.37887469035644283,-0.9078781563772628,40.92121843622737,-0.6649141196019933,-0.8244298404731415,-0.7833256424292191,42.16674357570781,-0.1411189746455696,-0.061934992841772174,-0.07446019827848105,0.0,0.34,2019-12,2019-12-01
2020-01,-0.05031660226666665,-0.0066932444933333335,-0.001727594506666652,0.06666666666666668,-0.4671853580890953,-0.37378330650222596,-1.0820914436665636,39.17908556333437,-0.8368623157486108,-0.4028073989551042,-0.9740352954859025,40.25964704514097,-0.6380005431137648,-0.1663299143250305,-0.8046094384933838,41.95390561506616,-0.6879366177153331,-0.633917157076925,-0.7928673455311332,42.07132654468867,-0.06138079450877193,0.04112403978947374,0.05550885726315788,0.08771929824561403,0.39,2020-01,2020-01-01
2020-02,-0.18880561863265308,-0.21073621751020408,-0.19412662806122447,-0.1836734693877551,-1.8412527704797907,-0.7917370796179122,-0.6964137023297363,43.03586297670264,-2.332724475892751,-1.0340571879791918,-0.5594338322265823,44.40566167773418,-2.202479408433154,-0.8621713115759242,-0.37887469035644283,46.21125309643557,-2.438072988374503,-1.2636412418972764,-0.8244298404731415,41.75570159526858,-0.012289133904761884,0.1011617354452381,0.09666360523809522,0.07142857142857142,0.28,2020-02,2020-02-01
2020-03,-0.11406966354999998,-0.04519718175624998,-0.08863774020000001,0.012499999999999983,-1.0279595517253268,-1.112132560098071,-0.37378330650222596,46.26216693497774,-0.9822390875469935,-1.3839419597294516,-0.4028073989551042,45.97192601044896,-1.2378300213824096,-1.3594366576431094,-0.1663299143250305,48.336700856749694,-0.937493609598351,-1.3545010718960624,-0.633917157076925,43.66082842923075,-0.05031660226666665,-0.0066932444933333335,-0.001727594506666652,0.06666666666666668,0.1,2020-03,2020-03-01
2020-04,-0.1726014208607595,-0.15185542789240503,-0.19958642048101263,-0.08860759493670883,-1.5582839413181935,-1.4758320878411038,-0.7917370796179122,42.08262920382088,-1.7278225330074632,-1.6809286988157357,-1.0340571879791918,39.659428120208084,-2.0288615928952494,-1.8230570075702708,-0.8621713115759242,41.37828688424076,-1.6103159814153893,-1.661960859796081,-1.2636412418972764,37.36358758102723,-0.18880561863265308,-0.21073621751020408,-0.19412662806122447,-0.1836734693877551,0.08,2020-04,2020-04-01
2020-05,-0.20740621019672129,-0.1633785005934426,-0.14845331040983606,-0.06557377049180327,-1.7990489256237787,-1.4617641395557663,-1.112132560098071,38.87867439901929,-1.7159442609574027,-1.4753352938372863,-1.3839419597294516,36.160580402705484,-1.5341849601853632,-1.600292191487674,-1.3594366576431094,36.40563342356891,-1.3828269491990108,-1.310212180070917,-1.3545010718960624,36.454989281039374,-0.11406966354999998,-0.04519718175624998,-0.08863774020000001,0.012499999999999983,0.07,2020-05,2020-05-01
2020-06,-0.218100814,-0.1952365209918033,-0.09424759603278685,-0.06557377049180327,-1.7940828223100749,-1.7171385630840155,-1.4758320878411038,35.24167912158896,-1.8373753447221755,-1.7603807128956805,-1.6809286988157357,33.19071301184265,-1.0675557102742628,-1.5435340877849584,-1.8230570075702708,31.76942992429729,-1.3310233789360109,-1.441388769850137,-1.661960859796081,33.38039140203919,-0.1726014208607595,-0.15185542789240503,-0.19958642048101263,-0.08860759493670883,0.18,2020-06,2020-06-01
2020-07,-0.03304348737704918,0.06164866622459014,-0.003147819131147561,0.11475409836065575,-0.027215248975323895,-1.206782332303059,-1.4617641395557663,35.38235860444234,0.024426438673505847,-1.1762977223353575,-1.4753352938372863,35.24664706162714,-0.3331820002354166,-0.9783075568983475,-1.600292191487674,33.99707808512326,-0.04026805646307802,-0.9180394615326999,-1.310212180070917,36.89787819929083,-0.20740621019672129,-0.1633785005934426,-0.14845331040983606,-0.06557377049180327,-0.1,2020-07,2020-07-01
2020-08,-0.1756590712444445,-0.19059628721777772,-0.1756873160111111,-0.13333333333333333,-1.3556210219188871,-1.0589730310680954,-1.7171385630840155,32.828614369159844,-1.733347297729294,-1.1820987345926546,-1.7603807128956805,32.3961928710432,-1.6480836334705733,-1.0162737813267508,-1.5435340877849584,34.56465912215042,-1.7425399381554654,-1.0379437911848515,-1.441388769850137,35.58611230149863,-0.218100814,-0.1952365209918033,-0.09424759603278685,-0.06557377049180327,-0.05,2020-08,2020-08-01
2020-09,-0.22951513865833334,-0.24493380650833335,-0.23015102848333333,-0.16666666666666666,-1.7722104566804906,-1.0516822425249004,-1.206782332303059,37.932176676969405,-1.9871745632007425,-1.2320318074188437,-1.1762977223353575,38.23702277664643,-1.951333001714971,-1.310866211806987,-0.9783075568983475,40.21692443101652,-1.8646917539966457,-1.2158332495383963,-0.9180394615326999,40.819605384673,-0.03304348737704918,0.06164866622459014,-0.003147819131147561,0.11475409836065575,-0.05,2020-09,2020-09-01
2020-10,0.00020777148000000745,0.020759189000000067,0.03960439111999997,0.12,0.35588647797594936,-0.9239816668744761,-1.0589730310680954,39.410269689319044,-0.1632530792468549,-1.2945916467256307,-1.1820987345926546,38.17901265407345,0.1007271417922001,-1.1662298311311148,-1.0162737813267508,39.83726218673249,0.08667599990716907,-1.1735185640816475,-1.0379437911848515,39.62056208815149,-0.1756590712444445,-0.19059628721777772,-0.1756873160111111,-0.13333333333333333,0.07,2020-10,2020-10-01
2020-11,-0.0674724650588236,-0.03439840449999998,0.07810219217647058,0.08823529411764708,-0.27584860437357167,-0.5640575276927043,-1.0516822425249004,39.483177574751,-0.5379155011872013,-0.8961143812115996,-1.2320318074188437,37.679681925811565,0.3920857064847474,-0.4861733844793412,-1.310866211806987,36.89133788193013,-0.1307928902691641,-0.636269548119547,-1.2158332495383963,37.84166750461604,-0.22951513865833334,-0.24493380650833335,-0.23015102848333333,-0.16666666666666666,0.28,2020-11,2020-11-01
2020-12,0.08292134860465117,0.12851598648837215,0.09057550590697672,0.18604651162790695,1.1213674776562517,0.4004684504195431,-0.9239816668744761,40.760183331255234,0.5931786678570871,-0.03599663752565637,-1.2945916467256307,37.05408353274369,0.4823760719357614,0.3250629734042363,-1.1662298311311148,38.33770168868885,0.5435368731315973,0.1664733275898674,-1.1735185640816475,38.264814359183525,0.00020777148000000745,0.020759189000000067,0.03960439111999997,0.12,0.45,2020-12,2020-12-01
2021-01,0.11844788788709676,0.16775283375806452,0.17253650530645162,0.30645161290322576,1.4078530475643432,0.7511239736156744,-0.5640575276927043,44.359424723072955,0.8530948196811554,0.30278599545034707,-0.8961143812115996,41.03885618788401,1.0981003443767572,0.6575207075990886,-0.4861733844793412,45.13826615520659,1.3460703052968903,0.5862714293864412,-0.636269548119547,43.63730451880453,-0.0674724650588236,-0.03439840449999998,0.07810219217647058,0.08823529411764708,0.26,2021-01,2021-01-01
2021-02,0.0860283626862745,0.235392624,0.23997756821568628,0.2941176470588235,1.0785823996682782,1.2026009749629576,0.4004684504195431,54.00468450419543,1.292099417388235,0.9127909683088258,-0.03599663752565637,49.64003362474344,1.5636599315483422,1.0480454492869535,0.3250629734042363,53.25062973404236,1.2252645640742483,1.0382905808342453,0.1664733275898674,51.664733275898676,0.08292134860465117,0.12851598648837215,0.09057550590697672,0.18604651162790695,0.1,2021-02,2021-02-01
2021-03,0.08351754119000002,0.18819744136799998,0.1026364431,0.26,1.0317161882896904,1.1727172118407705,0.7511239736156744,57.511239736156746,0.9414928901370333,1.0288957090688078,0.30278599545034707,53.02785995450347,0.4996821067401258,1.053814127555075,0.6575207075990886,56.57520707599089,0.9685075072412027,1.1799474588707806,0.5862714293864412,55.862714293864414,0.11844788788709676,0.16775283375806452,0.17253650530645162,0.30645161290322576,0.08,2021-03,2021-03-01
2021-04,0.021044651074626886,0.0655530576059701,0.07475089340298507,0.17910447761194032,0.444235684734157,0.8515114242307086,1.2026009749629576,62.02600974962958,0.0792291996916537,0.7709405024056406,0.9127909683088258,59.12790968308826,0.2801006233739783,0.781147553887482,1.0480454492869535,60.480454492869534,0.4033972562997013,0.8657231092050507,1.0382905808342453,60.38290580834246,0.0860283626862745,0.235392624,0.23997756821568628,0.2941176470588235,0.13,2021-04,2021-04-01
2021-05,0.13313388916483518,0.24705937149450544,0.21039080563736268,0.28571428571428575,1.4488340105524868,0.974928627858778,1.1727172118407705,61.72717211840771,1.328413181447809,0.7830450904254986,1.0288957090688078,60.28895709068808,1.3055580278142265,0.6951135859761101,1.053814127555075,60.53814127555075,1.1215049177353233,0.8311365604254091,1.1799474588707806,61.79947458870781,0.08351754119000002,0.18819744136799998,0.1026364431,0.26,0.32,2021-05,2021-05-01
2021-06,-0.04814474423456788,0.018346168076543268,0.06439301049382717,0.14814814814814814,-0.23105082795314968,0.5540062891111647,0.8515114242307086,58.515114242307085,-0.27839656683287894,0.376415271435528,0.7709405024056406,57.70940502405641,0.16840995973037076,0.5846895369728584,0.781147553887482,57.81147553887482,0.16150600650494684,0.5621360601799905,0.8657231092050507,58.65723109205051,0.021044651074626886,0.0655530576059701,0.07475089340298507,0.17910447761194032,-0.16,2021-06,2021-06-01
2021-07,0.04640781892857143,0.13862730396428571,0.07132139278571425,0.13095238095238093,0.6459308813530669,0.6212380213174681,0.974928627858778,59.74928627858778,0.568838095885535,0.5396182368334884,0.7830450904254986,57.83045090425499,0.2205733541787699,0.564847113907789,0.6951135859761101,56.9511358597611,0.04011215943515764,0.44104102789180916,0.8311365604254091,58.31136560425409,0.13313388916483518,0.24705937149450544,0.21039080563736268,0.28571428571428575,0.08,2021-07,2021-07-01
2021-08,0.07505341160256412,0.1215269209358974,0.13110380160256407,0.1794871794871795,0.8998939340086253,0.4382579958028474,0.5540062891111647,55.540062891111646,0.441408238737967,0.24394992259687434,0.376415271435528,53.764152714355276,0.6848977509626948,0.35796035495727835,0.5846895369728584,55.846895369728585,0.38089949074520363,0.19417255222843596,0.5621360601799905,55.62136060179991,-0.04814474423456788,0.018346168076543268,0.06439301049382717,0.14814814814814814,0.03,2021-08,2021-08-01
